autopista,tramo,eje,sentido,portico_id,referencia_tramo,longitud_km,categoria_vehiculo,tipo_tarifa,precio_clp
Ruta 5 Norte,Los Vilos - La Serena,PEAJES,,Laterales (Combarbalá / Ovalle / Tongoy / Guanaqueros),Lateral,0.0,autos_y_camionetas,tarifa_unica,1050.0
Ruta 5 Norte,Los Vilos - La Serena,PEAJES,,Laterales (Combarbalá / Ovalle / Tongoy / Guanaqueros),Lateral,0.0,buses_dos_ejes,tarifa_unica,1900.0
Ruta 5 Norte,Los Vilos - La Serena,PEAJES,,Laterales (Combarbalá / Ovalle / Tongoy / Guanaqueros),Lateral,0.0,camiones_dos_ejes,tarifa_unica,1900.0
Ruta 5 Norte,Los Vilos - La Serena,PEAJES,,Laterales (Combarbalá / Ovalle / Tongoy / Guanaqueros),Lateral,0.0,buses_mas_dos_ejes,tarifa_unica,3350.0
Ruta 5 Norte,Los Vilos - La Serena,PEAJES,,Laterales (Combarbalá / Ovalle / Tongoy / Guanaqueros),Lateral,0.0,camiones_mas_dos_ejes,tarifa_unica,3350.0
Ruta 5 Norte,Los Vilos - La Serena,PEAJES,,Troncales (Norte y Sur),Troncal,0.0,motos,tarifa_unica,1200.0
Ruta 5 Norte,Los Vilos - La Serena,PEAJES,,Troncales (Norte y Sur),Troncal,0.0,autos_y_camionetas,tarifa_unica,4050.0
Ruta 5 Norte,Los Vilos - La Serena,PEAJES,,Troncales (Norte y Sur),Troncal,0.0,buses_dos_ejes,tarifa_unica,7300.0
Ruta 5 Norte,Los Vilos - La Serena,PEAJES,,Troncales (Norte y Sur),Troncal,0.0,camiones_dos_ejes,tarifa_unica,7300.0
Ruta 5 Norte,Los Vilos - La Serena,PEAJES,,Troncales (Norte y Sur),Troncal,0.0,buses_mas_dos_ejes,tarifa_unica,12950.0
Ruta 5 Norte,Los Vilos - La Serena,PEAJES,,Troncales (Norte y Sur),Troncal,0.0,camiones_mas_dos_ejes,tarifa_unica,12950.0
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE FUERA DE PUNTA (TBFP) - PÓRTICOS LATERALES,,Paso superior Lo Marcoleta,,0.0,autos_y_camionetas_rsr,tarifa_unica,175.0
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE FUERA DE PUNTA (TBFP) - PÓRTICOS LATERALES,,Paso superior Lo Marcoleta,,0.0,buses_y_camiones,tarifa_unica,315.0
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE FUERA DE PUNTA (TBFP) - PÓRTICOS LATERALES,,Paso superior Lo Marcoleta,,0.0,buses_y_camiones_cr,tarifa_unica,560.0
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE FUERA DE PUNTA (TBFP) - PÓRTICOS LATERALES,,Paso superior Lo Marcoleta,,0.0,motos_y_motonetas,tarifa_unica,52.5
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE FUERA DE PUNTA (TBFP) - PÓRTICOS LATERALES,,Enlace Buenaventura,,0.0,autos_y_camionetas_rsr,tarifa_unica,211.0
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE FUERA DE PUNTA (TBFP) - PÓRTICOS LATERALES,,Enlace Buenaventura,,0.0,buses_y_camiones,tarifa_unica,379.8
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE FUERA DE PUNTA (TBFP) - PÓRTICOS LATERALES,,Enlace Buenaventura,,0.0,buses_y_camiones_cr,tarifa_unica,675.2
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE FUERA DE PUNTA (TBFP) - PÓRTICOS LATERALES,,Enlace Buenaventura,,0.0,motos_y_motonetas,tarifa_unica,63.3
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE FUERA DE PUNTA (TBFP) - PÓRTICOS LATERALES,,Paso superior La Montaña,,0.0,autos_y_camionetas_rsr,tarifa_unica,384.0
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE FUERA DE PUNTA (TBFP) - PÓRTICOS LATERALES,,Paso superior La Montaña,,0.0,buses_y_camiones,tarifa_unica,691.2
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE FUERA DE PUNTA (TBFP) - PÓRTICOS LATERALES,,Paso superior La Montaña,,0.0,buses_y_camiones_cr,tarifa_unica,1228.8
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE FUERA DE PUNTA (TBFP) - PÓRTICOS LATERALES,,Paso superior La Montaña,,0.0,motos_y_motonetas,tarifa_unica,115.2
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE FUERA DE PUNTA (TBFP) - PÓRTICOS LATERALES,,Enlace Lo Pinto,,0.0,autos_y_camionetas_rsr,tarifa_unica,470.0
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE FUERA DE PUNTA (TBFP) - PÓRTICOS LATERALES,,Enlace Lo Pinto,,0.0,buses_y_camiones,tarifa_unica,846.0
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE FUERA DE PUNTA (TBFP) - PÓRTICOS LATERALES,,Enlace Lo Pinto,,0.0,buses_y_camiones_cr,tarifa_unica,1504.0
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE FUERA DE PUNTA (TBFP) - PÓRTICOS LATERALES,,Enlace Lo Pinto,,0.0,motos_y_motonetas,tarifa_unica,141.0
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE PUNTA (TBP) - PÓRTICOS LATERALES,,Paso superior Lo Marcoleta,,0.0,autos_y_camionetas_rsr,tarifa_unica,350.0
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE PUNTA (TBP) - PÓRTICOS LATERALES,,Paso superior Lo Marcoleta,,0.0,buses_y_camiones,tarifa_unica,630.0
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE PUNTA (TBP) - PÓRTICOS LATERALES,,Paso superior Lo Marcoleta,,0.0,buses_y_camiones_cr,tarifa_unica,1120.0
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE PUNTA (TBP) - PÓRTICOS LATERALES,,Paso superior Lo Marcoleta,,0.0,motos_y_motonetas,tarifa_unica,105.0
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE PUNTA (TBP) - PÓRTICOS LATERALES,,Enlace Buenaventura,,0.0,autos_y_camionetas_rsr,tarifa_unica,422.0
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE PUNTA (TBP) - PÓRTICOS LATERALES,,Enlace Buenaventura,,0.0,buses_y_camiones,tarifa_unica,759.6
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE PUNTA (TBP) - PÓRTICOS LATERALES,,Enlace Buenaventura,,0.0,buses_y_camiones_cr,tarifa_unica,1350.4
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE PUNTA (TBP) - PÓRTICOS LATERALES,,Enlace Buenaventura,,0.0,motos_y_motonetas,tarifa_unica,126.6
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE PUNTA (TBP) - PÓRTICOS LATERALES,,Paso superior La Montaña,,0.0,autos_y_camionetas_rsr,tarifa_unica,768.0
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE PUNTA (TBP) - PÓRTICOS LATERALES,,Paso superior La Montaña,,0.0,buses_y_camiones,tarifa_unica,1382.4
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE PUNTA (TBP) - PÓRTICOS LATERALES,,Paso superior La Montaña,,0.0,buses_y_camiones_cr,tarifa_unica,2457.6
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE PUNTA (TBP) - PÓRTICOS LATERALES,,Paso superior La Montaña,,0.0,motos_y_motonetas,tarifa_unica,230.4
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE PUNTA (TBP) - PÓRTICOS LATERALES,,Enlace Lo Pinto,,0.0,autos_y_camionetas_rsr,tarifa_unica,940.0
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE PUNTA (TBP) - PÓRTICOS LATERALES,,Enlace Lo Pinto,,0.0,buses_y_camiones,tarifa_unica,1692.0
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE PUNTA (TBP) - PÓRTICOS LATERALES,,Enlace Lo Pinto,,0.0,buses_y_camiones_cr,tarifa_unica,3008.0
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE PUNTA (TBP) - PÓRTICOS LATERALES,,Enlace Lo Pinto,,0.0,motos_y_motonetas,tarifa_unica,282.0
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE PUNTA (TBP) - PLAZAS DE PEAJE TRONCAL,,Plaza de peaje Lampa,,0.0,autos_y_camionetas_rsr,tarifa_unica,900.0
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE PUNTA (TBP) - PLAZAS DE PEAJE TRONCAL,,Plaza de peaje Lampa,,0.0,buses_y_camiones_2_ejes,tarifa_unica,1600.0
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE PUNTA (TBP) - PLAZAS DE PEAJE TRONCAL,,Plaza de peaje Lampa,,0.0,buses_y_camiones_mas_2_ejes_csr,tarifa_unica,2800.0
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE PUNTA (TBP) - PLAZAS DE PEAJE TRONCAL,,Plaza de peaje Lampa,,0.0,motos_y_motonetas,tarifa_unica,300.0
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE PUNTA (TBP) - PLAZAS DE PEAJE TRONCAL,,Plaza de peaje Las Vegas,,0.0,autos_y_camionetas_rsr,tarifa_unica,2800.0
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE PUNTA (TBP) - PLAZAS DE PEAJE TRONCAL,,Plaza de peaje Las Vegas,,0.0,buses_y_camiones_2_ejes,tarifa_unica,5100.0
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE PUNTA (TBP) - PLAZAS DE PEAJE TRONCAL,,Plaza de peaje Las Vegas,,0.0,buses_y_camiones_mas_2_ejes_csr,tarifa_unica,9000.0
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE PUNTA (TBP) - PLAZAS DE PEAJE TRONCAL,,Plaza de peaje Las Vegas,,0.0,motos_y_motonetas,tarifa_unica,800.0
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE PUNTA (TBP) - PLAZAS DE PEAJE TRONCAL,,Plaza de peaje Pichidangui,,0.0,autos_y_camionetas_rsr,tarifa_unica,2800.0
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE PUNTA (TBP) - PLAZAS DE PEAJE TRONCAL,,Plaza de peaje Pichidangui,,0.0,buses_y_camiones_2_ejes,tarifa_unica,5100.0
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE PUNTA (TBP) - PLAZAS DE PEAJE TRONCAL,,Plaza de peaje Pichidangui,,0.0,buses_y_camiones_mas_2_ejes_csr,tarifa_unica,9000.0
Ruta 5 Norte,Santiago - Los Vilos,TARIFA BASE PUNTA (TBP) - PLAZAS DE PEAJE TRONCAL,,Plaza de peaje Pichidangui,,0.0,motos_y_motonetas,tarifa_unica,800.0
Ruta 5 Sur,Santiago - Talca,PEAJES,,Troncal Ruta 5,Troncal,0.0,motos_y_motonetas,tarifa_unica,1100.0
Ruta 5 Sur,Santiago - Talca,PEAJES,,Troncal Ruta 5,Troncal,0.0,autos_y_camionetas,tarifa_unica,3700.0
Ruta 5 Sur,Santiago - Talca,PEAJES,,Troncal Ruta 5,Troncal,0.0,autos_y_camionetas_con_remolque,tarifa_unica,5500.0
Ruta 5 Sur,Santiago - Talca,PEAJES,,Troncal Ruta 5,Troncal,0.0,buses_dos_ejes,tarifa_unica,6700.0
Ruta 5 Sur,Santiago - Talca,PEAJES,,Troncal Ruta 5,Troncal,0.0,camiones_dos_ejes,tarifa_unica,6700.0
Ruta 5 Sur,Santiago - Talca,PEAJES,,Troncal Ruta 5,Troncal,0.0,buses_mas_dos_ejes,tarifa_unica,11800.0
Ruta 5 Sur,Santiago - Talca,PEAJES,,Troncal Ruta 5,Troncal,0.0,camiones_mas_dos_ejes,tarifa_unica,11800.0
Ruta 5 Sur,Santiago - Talca,PEAJES,,Lateral Ruta 5,Lateral,0.0,motos_y_motonetas,tarifa_unica,300.0
Ruta 5 Sur,Santiago - Talca,PEAJES,,Lateral Ruta 5,Lateral,0.0,autos_y_camionetas,tarifa_unica,900.0
Ruta 5 Sur,Santiago - Talca,PEAJES,,Lateral Ruta 5,Lateral,0.0,autos_y_camionetas_con_remolque,tarifa_unica,1300.0
Ruta 5 Sur,Santiago - Talca,PEAJES,,Lateral Ruta 5,Lateral,0.0,buses_dos_ejes,tarifa_unica,1600.0
Ruta 5 Sur,Santiago - Talca,PEAJES,,Lateral Ruta 5,Lateral,0.0,camiones_dos_ejes,tarifa_unica,1600.0
Ruta 5 Sur,Santiago - Talca,PEAJES,,Lateral Ruta 5,Lateral,0.0,buses_mas_dos_ejes,tarifa_unica,2800.0
Ruta 5 Sur,Santiago - Talca,PEAJES,,Lateral Ruta 5,Lateral,0.0,camiones_mas_dos_ejes,tarifa_unica,2800.0
Ruta 5 Sur,Santiago - Talca,PEAJES,,Troncal Río Maipo,Troncal,0.0,motos_y_motonetas,tarifa_unica,300.0
Ruta 5 Sur,Santiago - Talca,PEAJES,,Troncal Río Maipo,Troncal,0.0,autos_y_camionetas,tarifa_unica,1300.0
Ruta 5 Sur,Santiago - Talca,PEAJES,,Troncal Río Maipo,Troncal,0.0,autos_y_camionetas_con_remolque,tarifa_unica,1800.0
Ruta 5 Sur,Santiago - Talca,PEAJES,,Troncal Río Maipo,Troncal,0.0,buses_dos_ejes,tarifa_unica,2300.0
Ruta 5 Sur,Santiago - Talca,PEAJES,,Troncal Río Maipo,Troncal,0.0,camiones_dos_ejes,tarifa_unica,2300.0
Ruta 5 Sur,Santiago - Talca,PEAJES,,Troncal Río Maipo,Troncal,0.0,buses_mas_dos_ejes,tarifa_unica,4000.0
Ruta 5 Sur,Santiago - Talca,PEAJES,,Troncal Río Maipo,Troncal,0.0,camiones_mas_dos_ejes,tarifa_unica,4000.0
Ruta 5 Sur,Santiago - Talca,PEAJES,,Laterales Acceso Sur,Lateral,0.0,motos_y_motonetas,tarifa_unica,200.0
Ruta 5 Sur,Santiago - Talca,PEAJES,,Laterales Acceso Sur,Lateral,0.0,autos_y_camionetas,tarifa_unica,700.0
Ruta 5 Sur,Santiago - Talca,PEAJES,,Laterales Acceso Sur,Lateral,0.0,autos_y_camionetas_con_remolque,tarifa_unica,1000.0
Ruta 5 Sur,Santiago - Talca,PEAJES,,Laterales Acceso Sur,Lateral,0.0,buses_dos_ejes,tarifa_unica,1300.0
Ruta 5 Sur,Santiago - Talca,PEAJES,,Laterales Acceso Sur,Lateral,0.0,camiones_dos_ejes,tarifa_unica,1300.0
Ruta 5 Sur,Santiago - Talca,PEAJES,,Laterales Acceso Sur,Lateral,0.0,buses_mas_dos_ejes,tarifa_unica,2300.0
Ruta 5 Sur,Santiago - Talca,PEAJES,,Laterales Acceso Sur,Lateral,0.0,camiones_mas_dos_ejes,tarifa_unica,2300.0
Ruta 5 Sur,Talca - Chillán,PEAJES,,Troncal,Troncal,0.0,motos,tarifa_unica,900.0
Ruta 5 Sur,Talca - Chillán,PEAJES,,Troncal,Troncal,0.0,autos_y_camionetas,tarifa_unica,3100.0
Ruta 5 Sur,Talca - Chillán,PEAJES,,Troncal,Troncal,0.0,autos_y_camionetas_con_remolque,tarifa_unica,4700.0
Ruta 5 Sur,Talca - Chillán,PEAJES,,Troncal,Troncal,0.0,buses_dos_ejes,tarifa_unica,5600.0
Ruta 5 Sur,Talca - Chillán,PEAJES,,Troncal,Troncal,0.0,camiones_dos_ejes,tarifa_unica,5600.0
Ruta 5 Sur,Talca - Chillán,PEAJES,,Troncal,Troncal,0.0,buses_mas_dos_ejes,tarifa_unica,10000.0
Ruta 5 Sur,Talca - Chillán,PEAJES,,Troncal,Troncal,0.0,camiones_mas_dos_ejes,tarifa_unica,10000.0
Ruta 5 Sur,Talca - Chillán,PEAJES,,Lateral,Lateral,0.0,motos,tarifa_unica,200.0
Ruta 5 Sur,Talca - Chillán,PEAJES,,Lateral,Lateral,0.0,autos_y_camionetas,tarifa_unica,800.0
Ruta 5 Sur,Talca - Chillán,PEAJES,,Lateral,Lateral,0.0,autos_y_camionetas_con_remolque,tarifa_unica,1200.0
Ruta 5 Sur,Talca - Chillán,PEAJES,,Lateral,Lateral,0.0,buses_dos_ejes,tarifa_unica,1400.0
Ruta 5 Sur,Talca - Chillán,PEAJES,,Lateral,Lateral,0.0,camiones_dos_ejes,tarifa_unica,1400.0
Ruta 5 Sur,Talca - Chillán,PEAJES,,Lateral,Lateral,0.0,buses_mas_dos_ejes,tarifa_unica,2500.0
Ruta 5 Sur,Talca - Chillán,PEAJES,,Lateral,Lateral,0.0,camiones_mas_dos_ejes,tarifa_unica,2500.0
Ruta 5 Sur,Chillán - Collipulli,PEAJES,,Troncales,Troncal,0.0,motos,tarifa_unica,1000.0
Ruta 5 Sur,Chillán - Collipulli,PEAJES,,Troncales,Troncal,0.0,autos_y_camionetas,tarifa_unica,3200.0
Ruta 5 Sur,Chillán - Collipulli,PEAJES,,Troncales,Troncal,0.0,autos_y_camionetas_con_remolque,tarifa_unica,4800.0
Ruta 5 Sur,Chillán - Collipulli,PEAJES,,Troncales,Troncal,0.0,buses_dos_ejes,tarifa_unica,5800.0
Ruta 5 Sur,Chillán - Collipulli,PEAJES,,Troncales,Troncal,0.0,camiones_dos_ejes,tarifa_unica,5800.0
Ruta 5 Sur,Chillán - Collipulli,PEAJES,,Troncales,Troncal,0.0,buses_mas_dos_ejes,tarifa_unica,10300.0
Ruta 5 Sur,Chillán - Collipulli,PEAJES,,Troncales,Troncal,0.0,camiones_mas_dos_ejes,tarifa_unica,10300.0
Ruta 5 Sur,Chillán - Collipulli,PEAJES,,Laterales,Lateral,0.0,motos,tarifa_unica,200.0
Ruta 5 Sur,Chillán - Collipulli,PEAJES,,Laterales,Lateral,0.0,autos_y_camionetas,tarifa_unica,800.0
Ruta 5 Sur,Chillán - Collipulli,PEAJES,,Laterales,Lateral,0.0,autos_y_camionetas_con_remolque,tarifa_unica,1200.0
Ruta 5 Sur,Chillán - Collipulli,PEAJES,,Laterales,Lateral,0.0,buses_dos_ejes,tarifa_unica,1500.0
Ruta 5 Sur,Chillán - Collipulli,PEAJES,,Laterales,Lateral,0.0,camiones_dos_ejes,tarifa_unica,1500.0
Ruta 5 Sur,Chillán - Collipulli,PEAJES,,Laterales,Lateral,0.0,buses_mas_dos_ejes,tarifa_unica,2600.0
Ruta 5 Sur,Chillán - Collipulli,PEAJES,,Laterales,Lateral,0.0,camiones_mas_dos_ejes,tarifa_unica,2600.0
Ruta 5 Sur,Collipulli - Temuco,PEAJES,,Lateral,Lateral,0.0,motos_y_motonetas,tarifa_unica,300.0
Ruta 5 Sur,Collipulli - Temuco,PEAJES,,Lateral,Lateral,0.0,autos_y_camionetas,tarifa_unica,800.0
Ruta 5 Sur,Collipulli - Temuco,PEAJES,,Lateral,Lateral,0.0,autos_y_camionetas_con_remolque,tarifa_unica,1300.0
Ruta 5 Sur,Collipulli - Temuco,PEAJES,,Lateral,Lateral,0.0,buses_dos_ejes,tarifa_unica,1500.0
Ruta 5 Sur,Collipulli - Temuco,PEAJES,,Lateral,Lateral,0.0,camiones_dos_ejes,tarifa_unica,1500.0
Ruta 5 Sur,Collipulli - Temuco,PEAJES,,Lateral,Lateral,0.0,buses_mas_dos_ejes,tarifa_unica,2700.0
Ruta 5 Sur,Collipulli - Temuco,PEAJES,,Lateral,Lateral,0.0,camiones_mas_dos_ejes,tarifa_unica,2700.0
Ruta 5 Sur,Collipulli - Temuco,PEAJES,,Troncal,Troncal,0.0,motos_y_motonetas,tarifa_unica,1000.0
Ruta 5 Sur,Collipulli - Temuco,PEAJES,,Troncal,Troncal,0.0,autos_y_camionetas,tarifa_unica,3400.0
Ruta 5 Sur,Collipulli - Temuco,PEAJES,,Troncal,Troncal,0.0,autos_y_camionetas_con_remolque,tarifa_unica,5000.0
Ruta 5 Sur,Collipulli - Temuco,PEAJES,,Troncal,Troncal,0.0,buses_dos_ejes,tarifa_unica,6200.0
Ruta 5 Sur,Collipulli - Temuco,PEAJES,,Troncal,Troncal,0.0,camiones_dos_ejes,tarifa_unica,6200.0
Ruta 5 Sur,Collipulli - Temuco,PEAJES,,Troncal,Troncal,0.0,buses_mas_dos_ejes,tarifa_unica,11000.0
Ruta 5 Sur,Collipulli - Temuco,PEAJES,,Troncal,Troncal,0.0,camiones_mas_dos_ejes,tarifa_unica,11000.0
Ruta 5 Sur,Temuco - Río Bueno,PEAJES,,Lateral,Lateral,0.0,autos_y_camionetas,tarifa_unica,900.0
Ruta 5 Sur,Temuco - Río Bueno,PEAJES,,Lateral,Lateral,0.0,camiones_y_buses_dos_ejes,tarifa_unica,1600.0
Ruta 5 Sur,Temuco - Río Bueno,PEAJES,,Lateral,Lateral,0.0,camiones_y_buses_mas_dos_ejes,tarifa_unica,2800.0
Ruta 5 Sur,Temuco - Río Bueno,PEAJES,,Lateral,Lateral,0.0,motos,tarifa_unica,300.0
Ruta 5 Sur,Temuco - Río Bueno,PEAJES,,Troncal,Troncal,0.0,autos_y_camionetas,tarifa_unica,3500.0
Ruta 5 Sur,Temuco - Río Bueno,PEAJES,,Troncal,Troncal,0.0,camiones_y_buses_dos_ejes,tarifa_unica,6300.0
Ruta 5 Sur,Temuco - Río Bueno,PEAJES,,Troncal,Troncal,0.0,camiones_y_buses_mas_dos_ejes,tarifa_unica,11200.0
Ruta 5 Sur,Temuco - Río Bueno,PEAJES,,Troncal,Troncal,0.0,motos,tarifa_unica,1100.0
Ruta 5 Sur,Río Bueno - Puerto Montt,PEAJES,,Lateral,Lateral,0.0,autos_y_camionetas,tarifa_unica,900.0
Ruta 5 Sur,Río Bueno - Puerto Montt,PEAJES,,Lateral,Lateral,0.0,camiones_y_buses_dos_ejes,tarifa_unica,1600.0
Ruta 5 Sur,Río Bueno - Puerto Montt,PEAJES,,Lateral,Lateral,0.0,camiones_y_buses_mas_dos_ejes,tarifa_unica,2800.0
Ruta 5 Sur,Río Bueno - Puerto Montt,PEAJES,,Lateral,Lateral,0.0,motos,tarifa_unica,300.0
Ruta 5 Sur,Río Bueno - Puerto Montt,PEAJES,,Troncal,Troncal,0.0,autos_y_camionetas,tarifa_unica,3500.0
Ruta 5 Sur,Río Bueno - Puerto Montt,PEAJES,,Troncal,Troncal,0.0,camiones_y_buses_dos_ejes,tarifa_unica,6300.0
Ruta 5 Sur,Río Bueno - Puerto Montt,PEAJES,,Troncal,Troncal,0.0,camiones_y_buses_mas_dos_ejes,tarifa_unica,11200.0
Ruta 5 Sur,Río Bueno - Puerto Montt,PEAJES,,Troncal,Troncal,0.0,motos,tarifa_unica,1100.0
Ruta 5 Sur,Río Bueno - Puerto Montt,PEAJES,,Troncal By Pass Puerto Montt,Troncal,0.0,autos_y_camionetas,tarifa_unica,1100.0
Ruta 5 Sur,Río Bueno - Puerto Montt,PEAJES,,Troncal By Pass Puerto Montt,Troncal,0.0,camiones_y_buses_dos_ejes,tarifa_unica,1900.0
Ruta 5 Sur,Río Bueno - Puerto Montt,PEAJES,,Troncal By Pass Puerto Montt,Troncal,0.0,camiones_y_buses_mas_dos_ejes,tarifa_unica,3400.0
Ruta 5 Sur,Río Bueno - Puerto Montt,PEAJES,,Troncal By Pass Puerto Montt,Troncal,0.0,motos,tarifa_unica,300.0
Ruta 5 Sur,Puerto Montt - Pargua,PEAJES,,Troncal,Troncal,0.0,motos_y_motonetas,tarifa_unica,900.0
Ruta 5 Sur,Puerto Montt - Pargua,PEAJES,,Troncal,Troncal,0.0,autos_y_camionetas,tarifa_unica,3000.0
Ruta 5 Sur,Puerto Montt - Pargua,PEAJES,,Troncal,Troncal,0.0,buses_dos_ejes,tarifa_unica,5400.0
Ruta 5 Sur,Puerto Montt - Pargua,PEAJES,,Troncal,Troncal,0.0,camiones_dos_ejes_especial,tarifa_unica,9000.0
Ruta 5 Sur,Puerto Montt - Pargua,PEAJES,,Troncal,Troncal,0.0,buses_mas_dos_ejes,tarifa_unica,9600.0
Ruta 5 Sur,Puerto Montt - Pargua,PEAJES,,Troncal,Troncal,0.0,camiones_mas_dos_ejes,tarifa_unica,12000.0
Ruta 5 Sur,Puerto Montt - Pargua,PEAJES,,Trapén,Lateral,0.0,motos_y_motonetas,tarifa_unica,250.0
Ruta 5 Sur,Puerto Montt - Pargua,PEAJES,,Trapén,Lateral,0.0,autos_y_camionetas,tarifa_unica,850.0
Ruta 5 Sur,Puerto Montt - Pargua,PEAJES,,Trapén,Lateral,0.0,buses_dos_ejes,tarifa_unica,1500.0
Ruta 5 Sur,Puerto Montt - Pargua,PEAJES,,Trapén,Lateral,0.0,camiones_dos_ejes_especial,tarifa_unica,2550.0
Ruta 5 Sur,Puerto Montt - Pargua,PEAJES,,Trapén,Lateral,0.0,buses_mas_dos_ejes,tarifa_unica,2700.0
Ruta 5 Sur,Puerto Montt - Pargua,PEAJES,,Trapén,Lateral,0.0,camiones_mas_dos_ejes,tarifa_unica,3400.0
Ruta 5 Sur,Puerto Montt - Pargua,PEAJES,,Maullín,Lateral,0.0,motos_y_motonetas,tarifa_unica,150.0
Ruta 5 Sur,Puerto Montt - Pargua,PEAJES,,Maullín,Lateral,0.0,autos_y_camionetas,tarifa_unica,600.0
Ruta 5 Sur,Puerto Montt - Pargua,PEAJES,,Maullín,Lateral,0.0,buses_dos_ejes,tarifa_unica,1150.0
Ruta 5 Sur,Puerto Montt - Pargua,PEAJES,,Maullín,Lateral,0.0,camiones_dos_ejes_especial,tarifa_unica,1900.0
Ruta 5 Sur,Puerto Montt - Pargua,PEAJES,,Maullín,Lateral,0.0,buses_mas_dos_ejes,tarifa_unica,2050.0
Ruta 5 Sur,Puerto Montt - Pargua,PEAJES,,Maullín,Lateral,0.0,camiones_mas_dos_ejes,tarifa_unica,2550.0
Ruta 5 Sur,Puerto Montt - Pargua,PEAJES,,Calbuco,Lateral,0.0,motos_y_motonetas,tarifa_unica,400.0
Ruta 5 Sur,Puerto Montt - Pargua,PEAJES,,Calbuco,Lateral,0.0,autos_y_camionetas,tarifa_unica,1350.0
Ruta 5 Sur,Puerto Montt - Pargua,PEAJES,,Calbuco,Lateral,0.0,buses_dos_ejes,tarifa_unica,2500.0
Ruta 5 Sur,Puerto Montt - Pargua,PEAJES,,Calbuco,Lateral,0.0,camiones_dos_ejes_especial,tarifa_unica,4150.0
Ruta 5 Sur,Puerto Montt - Pargua,PEAJES,,Calbuco,Lateral,0.0,buses_mas_dos_ejes,tarifa_unica,4450.0
Ruta 5 Sur,Puerto Montt - Pargua,PEAJES,,Calbuco,Lateral,0.0,camiones_mas_dos_ejes,tarifa_unica,5550.0
Rutas Transversales Antofagasta,Antofagasta,PEAJES,,Troncal Ruta 1,Troncal,0.0,motos_y_motonetas,tarifa_unica,750.0
Rutas Transversales Antofagasta,Antofagasta,PEAJES,,Troncal Ruta 1,Troncal,0.0,autos_y_camionetas,tarifa_unica,1650.0
Rutas Transversales Antofagasta,Antofagasta,PEAJES,,Troncal Ruta 1,Troncal,0.0,buses_dos_ejes,tarifa_unica,4750.0
Rutas Transversales Antofagasta,Antofagasta,PEAJES,,Troncal Ruta 1,Troncal,0.0,camiones_dos_ejes,tarifa_unica,8500.0
Rutas Transversales Antofagasta,Antofagasta,PEAJES,,Troncal Ruta 1,Troncal,0.0,buses_mas_dos_ejes,tarifa_unica,8500.0
Rutas Transversales Antofagasta,Antofagasta,PEAJES,,Troncal Ruta 1,Troncal,0.0,camiones_mas_dos_ejes,tarifa_unica,13300.0
